title,summary,text,language,link,ilr_quantized,ilr_range,ilr_regressed
PlayStation Plus Extra et Premium : Remnant 2 et Crisis Core Final Fantasy 7 Reunion à l'honneur,"Sony Interactive Entertainment a communiqué la liste des jeux qui seront disponibles pour les abonnés PlayStation Plus Extra et Premium, une vague venant compléter comme d'habitude les trois jeux du palier PlayStation Plus Essential déjà sortis au début du mo…","Pour cette nouvelle vague amenée à déferler le 16 juillet, les eaux claires de l'été nous apportent Remnant 2, le jeu de tir coopératif sauce souls-like de Gunfire Games. Ce joli succès de l'été dern… ",,https://www.gamekult.com/actualite/playstation-plus-extra-et-premium-remnant-2-et-crisis-core-final-fantasy-7-reunion-a-l-honneur-3050859188.html,1.5,"[0.6632072728408653, 2.002075636295481]",1.332641454568173
"Warhammer 40,000 : Space Marine 2 annule sa bêta pour assurer le meilleur lancement possible","Saber Interactive et Focus Entertainment ont annoncé que la bêta publique de Warhammer 40,000 : Space Marine 2 était annulée. La raison invoquée est de mettre toutes les forces vives sur le pont à l'approche de la sortie officielle du jeu.","Cette fonctionnalité est reservée aux abonnés.
Vous ne voulez pas de publicité ?Daccord, mais...
On ne va pas se mentir, vous ne lisez Gamekult gratuitement que parce que la publicité paye nos sala… ",,https://www.gamekult.com/actualite/warhammer-40-000-space-marine-2-annule-sa-beta-pour-assurer-le-meilleur-lancement-possible-3050859105.html,1.5,"[0.8373339705784852, 1.8975996176529089]",1.367466794115697
"« Pour une poignée de dollars », le western spaghetti de Sergio Leone qui a rendu célèbre Clint Eastwood, va avoir droit à un remake",Le film fondateur va être revisité par un trio de producteurs déterminés à faire revivre l’esprit d’« un genre cinématographique qui a marqué l’histoire ».,"CINÉMA - Le monde du cinéma sapprête à revisiter un classique indémodable. Pour une poignée de dollars, le célèbre western spaghetti de Sergio Leone, qui a lancé la carrière de Clint Eastwood, va fai… ",,https://www.huffingtonpost.fr/culture/article/pour-une-poignee-de-dollars-le-western-spaghetti-de-sergio-leone-qui-a-rendu-celebre-clint-eastwood-va-avoir-droit-a-un-remake_236706.html,1.5,"[1.2248266705925213, 1.6651039976444872]",1.4449653341185045
"Chicken Soup for the Soul Entertainment, propriétaire de Redbox, se déclare en faillite après des défauts de paiement répétés","Chicken Soup for the Soul Entertainment, la société mère de Redbox, a déposé une demande de protection contre la faillite, ce qui marque un tournant dramatique pour l’entreprise de location de DVD. Cette décision intervient après une série de difficultés fina…","Chicken Soup for the Soul Entertainment, la société mère de Redbox, a déposé une demande de protection contre la faillite, ce qui marque un tournant dramatique pour lentreprise de location de DVD. Ce… ",,https://www.fredzone.org/chicken-soup-for-the-soul-entertainment-proprietaire-redbox-se-declare-faillite/,1.5,"[0.25975838510469007, 2.244144968937186]",1.251951677020938
Sony s’associe à l’équipe de Palworld pour former une nouvelle entreprise,"Curieusement, les avocats de Nintendo ont décidé de ne pas intervenir malgré la sortie programmée des produits dérivés de Palworld cette semaine.","Curieusement, les avocats de Nintendo ont décidé de ne pas intervenir malgré la sortie programmée des produits dérivés de Palworld cette semaine.
TL;DR
<ul><li>Pocketpair et Sony Music Entertainmen… ",,https://www.begeek.fr/sony-sassocie-a-lequipe-de-palworld-pour-former-une-nouvelle-entreprise-400613,1.0,"[0.3487744186709074, 2.085375968881821]",1.2170751937763642
"Avowed : suite aux retours des joueurs, Obsidian a modifié le système de combat","Dans une interview donnée à Windows Central, la réalisatrice Carrie Patel et le réalisateur chargé du gameplay Gabe Paramo, deux huiles d'Obsidian Entertainment, ont expliqué comment les retours des joueurs les ont poussés à modifier certaines mécaniques de g…","Cette fonctionnalité est reservée aux abonnés.
Vous ne voulez pas de publicité ?Daccord, mais...
On ne va pas se mentir, vous ne lisez Gamekult gratuitement que parce que la publicité paye nos sala… ",,https://www.gamekult.com/actualite/avowed-suite-aux-retours-des-joueurs-obsidian-a-modifie-le-systeme-de-combat-3050859175.html,1.0,"[0.3840084903591583, 2.0266525160680695]",1.205330503213614
Embracer rembourse 300 millions de dollars grâce à la vente de Gearbox,"L'opération est telle qu'elle valait bien un communiqué express. Embracer a remboursé 3,2 milliards de couronnes suédoises (300 millions de dollars) à ses prêteurs. Cette réduction de la dette est rendue possible par l'argent touché grâce à la vente de Gearbo…","Cette fonctionnalité est reservée aux abonnés.
Vous ne voulez pas de publicité ?Daccord, mais...
On ne va pas se mentir, vous ne lisez Gamekult gratuitement que parce que la publicité paye nos sala… ",,https://www.gamekult.com/actualite/embracer-rembourse-300-millions-de-dollars-grace-a-la-vente-de-gearbox-3050859028.html,1.5,"[1.4288595195264984, 1.542684288284101]",1.4857719039052997
Auto SR : le DLSS universel de Microsoft impressionne dans les premiers tests,"Avec l'Auto SR, Microsoft veut marcher sur les plates bandes de Nvidia et AMD en proposant une solution d'upscaling universelle intégrées directement à Windows et se reposant sur l'IA. Et les premiers tests sont prometteurs.","Avec l'Auto SR, Microsoft veut marcher sur les plates bandes de Nvidia et AMD en proposant une solution d'upscaling universelle intégrées directement à Windows et se reposant sur l'IA. Et les premier… ",,https://www.frandroid.com/marques/microsoft/2078072_auto-sr-le-dlss-universel-de-microsoft-impressionne-dans-les-premiers-tests,1.0,"[0.7512361142538362, 1.4146064762436064]",1.0829212952487213
"Avec Otherskin, Game Atelier s'essaye au TPS de science-fiction","Après plus de 14 années passées à enchaîner les mignonneries comme The Flying Hamster et Sunflowers, le studio parisien Game Atelier avait séduit les nostalgiques (mais pas que) avec Monster Boy et le Royaume Maudit, son interprétation toujours très colorée d…","Cette fonctionnalité est reservée aux abonnés.
Vous ne voulez pas de publicité ?Daccord, mais...
On ne va pas se mentir, vous ne lisez Gamekult gratuitement que parce que la publicité paye nos sala… ",,https://www.gamekult.com/actualite/avec-otherskin-game-atelier-s-essaye-au-tps-de-science-fiction-3050859016.html,1.5,"[0.5175311451543516, 2.089481312907389]",1.3035062290308703
"Warhammer 40,000 : Space Marine 2 présente 6 minutes de gameplay","Dans un trailer de ""overview gameplay"" comme disait Shakespeare, le Directeur Créatif de Warhammer 40,000 : Space Marine 2 Oliver Hollis-Leick s'est fait un plaisir de présenté en détails les propositions de gameplay du bébé de Saber Interactive et Focus Ente…","Plus les présentations s'enchaînent pour Warhammer 40,000 : Space Marine 2, plus Saber sort les grosses pétoires et les litrons de liquide céphalorachidien. Depuis le moment de notre preview du jeu, … ",,https://www.gamekult.com/actualite/warhammer-40-000-space-marine-2-presente-6-minutes-de-gameplay-3050859019.html,1.5,"[0.650863253582231, 2.0094820478506614]",1.3301726507164462
